"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003D7FE4BB","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:27:45 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:27:45 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BC","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:49:53 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:49:53 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BC","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 11:00:59 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 11:00:59 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BD","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:20:19 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:20:19 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BE","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:37:42 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:37:42 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BF","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:10:35 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:10:35 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4BF","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 11:22:55 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 11:22:55 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C0","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:51:01 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:51:01 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C1","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:05:47 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:05:47 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C2","ILR-2021-273-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","9/30/2021","9/30/2021 11:44:43 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","9/30/2021","9/30/2021 11:44:43 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-273-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","9/30/2021","1"
"3DD.003D7FE4C3","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:24:39 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:24:39 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C4","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:58:27 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:58:27 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C5","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:57:05 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:57:05 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C6","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 11:03:50 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 11:03:50 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C6","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 11:35:04 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 11:35:04 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C7","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:57:40 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:57:40 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4C8","ILR-2021-273-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","9/30/2021","9/30/2021 11:43:28 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","9/30/2021","9/30/2021 11:43:28 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-273-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","9/30/2021","1"
"3DD.003D7FE4C8","ILR-2021-274-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:06:48 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:06:48 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-273-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","9/30/2021","1"
"3DD.003D7FE4C9","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:52:28 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:52:28 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CA","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:55:36 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:55:36 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CB","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:51:52 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:51:52 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CC","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:59:25 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:59:25 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CD","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 11:02:55 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 11:02:55 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CE","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:49:34 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:49:34 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4CF","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:25:32 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:25:32 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D0","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:17:18 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:17:18 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D1","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:50:33 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:50:33 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D2","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:06:14 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:06:14 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D3","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:00:01 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:00:01 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D3","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 12:02:36 PM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 12:02:36 PM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D4","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:54:26 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:54:26 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D5","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:51:18 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:51:18 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D5","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 10:46:40 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 10:46:40 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D6","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 11:03:25 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 11:03:25 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D7","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:17:33 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:17:33 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D8","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:46:48 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:46:48 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4D9","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:06:00 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:06:00 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DA","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:48:31 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:48:31 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DB","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:12:53 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:12:53 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DB","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 11:38:13 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 11:38:13 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DC","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:55:09 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:55:09 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DD","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:55:52 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:55:52 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DE","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:11:09 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:11:09 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DE","ILR-2021-275-LEM.xml","Recapture","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/2/2021","10/2/2021 12:23:19 PM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/2/2021","10/2/2021 12:23:19 PM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","RE","Recapture","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4DF","ILR-2021-273-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","9/30/2021","9/30/2021 11:44:16 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","9/30/2021","9/30/2021 11:44:16 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-273-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","9/30/2021","1"
"3DD.003D7FE4E0","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:42:18 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:42:18 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4E1","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:44:46 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:44:46 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4E2","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:25:00 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:25:00 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4E3","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:44:48 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:44:48 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4E4","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 9:47:29 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 9:47:29 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
"3DD.003D7FE4E5","ILR-2021-274-LEM.xml","Mark","Screw Trap","SCREWT","LEMTRP - Upper Lemhi River Rotary Screw Trap","LEMTRP","10/1/2021","10/1/2021 10:13:16 AM","LEMTRP - Upper Lemhi River Rotary Screw Trap","10/1/2021","10/1/2021 10:13:16 AM","Wild Fish or Natural Production","W","1","Chinook","11W","Wild Spring Chinook","","","ILR-2021-274-LEM.xml","ILR - IDFG Lemhi River Basin Projects","Chinook","Wild Fish or Natural Production","LEMTRP","10/1/2021","1"
