"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:32:25 AM","05","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","11/10/2011 9:34:32 AM","03","100","","","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Recapture","Dam","PRO","9/20/2011 12:00:00 PM","NA","0","PROTAL","1/27/2012 12:00:00 AM","1"
"3D9.1C2CE83460","Steelhead","Wild Fish or Natural Production","Recapture","River","CHANDL","3/16/2012 12:00:00 PM","NA","0","YAKIM1","5/29/2012 12:00:00 AM","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Mark","River","SATUSC","4/22/2009 9:20:00 AM","NA","0","SATUSC","4/22/2009 10:00:00 AM","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","SAT","2/9/2012 6:45:44 PM","13","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","SAT","2/9/2012 6:46:12 PM","11","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","SAT","3/7/2012 5:23:25 AM","12","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Instream Remote Detection System","SAT","3/7/2012 5:23:34 AM","13","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:44:22 AM","13","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:45:19 AM","11","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:45:20 AM","11","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:45:50 AM","10","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:45:51 AM","10","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:47:45 AM","0D","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:47:46 AM","0D","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:48:48 AM","0A","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:48:49 AM","0A","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:50:06 AM","08","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:50:07 AM","08","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:50:25 AM","06","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 6:50:26 AM","06","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 9:19:30 AM","04","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 9:20:12 AM","03","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 9:20:51 AM","02","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 9:20:52 AM","02","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO1","8/2/2011 9:27:35 AM","01","110","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:11:23 PM","11","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:12:43 PM","10","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:12:44 PM","10","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:15:26 PM","0E","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:15:27 PM","0E","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:16:04 PM","0C","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:16:05 PM","0C","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:16:52 PM","0A","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:16:53 PM","0A","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:18:55 PM","08","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:18:56 PM","08","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:20:10 PM","06","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 3:20:43 PM","04","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:47:54 PM","04","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:47:56 PM","06","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:47:57 PM","06","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:48:00 PM","08","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:49:22 PM","09","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:49:23 PM","09","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:50:08 PM","0E","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:50:40 PM","0F","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC1","8/12/2011 4:50:54 PM","11","100","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:29:22 PM","13","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:29:23 PM","13","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:30:39 PM","11","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:30:40 PM","11","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:33:26 PM","0F","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:33:27 PM","0F","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:34:01 PM","0D","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:34:02 PM","0D","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:37:01 PM","0B","120","","","1"
"3D9.1C2CEA2421","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","9/1/2011 4:41:11 PM","05","120","","","1"
